dataset_id,pid
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2006-r3i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/7dc364a9-b53f-37d2-823b-a74ab47ccc8f
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2006-r3i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/17a132fa-bad3-3dbc-8d9d-b40b4b69df79
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2006-r3i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/33de364b-6fc3-367a-9c44-a1b1ffffb4a9
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1996-r4i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/b454fae3-97c7-314b-b37d-8af389394cf3
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1996-r4i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/26a02a70-aacf-3d86-894d-3fed6f75df36
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1996-r4i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/78cba7c2-53dc-300c-bdfc-827085400b33
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1996-r4i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/f23f5531-10fe-388b-bade-7b4cb78c77c1
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1996-r4i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/fea55874-8d36-3a70-b5d6-0a3678ee2483
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1991-r10i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/dabfc3ac-d710-3c83-bfb8-823438870337
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1991-r10i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/e0978061-6408-315a-8324-76a9ab6ae9eb
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1991-r10i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/79644b0e-5e06-32cc-b45c-45e3eec94a69
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1991-r10i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/251221e9-f01f-3495-9776-1a1ef851fbf1
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1991-r10i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/b00bae75-1537-37b4-9a04-78cdc1f8d9af
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2001-r2i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/c0fd5d92-3776-3634-9f0d-984c6459d5ec
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2001-r2i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/c3eb4099-cbf9-34ca-985b-867ef3a4f89a
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2001-r2i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/7cab3943-7585-3d20-b5db-06fda761a21b
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2001-r2i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/977f61da-4776-3c8f-97c4-d14846e6863b
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2001-r2i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/ab9e67ff-53b0-32fb-9172-f6ed03025acb
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1996-r2i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/e7622c8f-c25a-3a9c-9556-a8ccb5d83eef
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1996-r2i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/0f3031f3-3d08-3cbe-896f-5dd8db3a85a9
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1996-r2i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/ddaa0095-eef5-3116-a455-99224673060d
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1996-r2i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/99184227-bb1f-3e8c-b6e7-56381dd4dca7
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1996-r2i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/a38d4b77-6a5c-37a3-aa53-3738f3b066fb
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1964-r15i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/57ed82f5-8b86-3923-9869-97316398118c
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1964-r15i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/da8fd616-f223-36c6-8f20-89159b1b691f
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1964-r15i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/73e51d7b-04d6-3cfb-9e53-dc8cdc1ec202
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1964-r15i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/f6da76bb-e65e-31e6-bf0e-9e7cec2a1f53
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1964-r15i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/05241de2-f887-3e80-8257-ccacdc0a85a4
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2012-r6i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/32e1aa71-1f8d-35f2-9bcc-c65eaccd320c
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2012-r6i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/20f3798f-f9f3-396b-8e3d-f5fb2bbcfeda
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2012-r6i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/2425a35d-3008-3cc0-ba24-1c4af0756287
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2012-r6i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/2c540dc1-6ede-36b6-b0b9-1b2bd570cf39
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2012-r6i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/b0c87be0-e363-390c-b806-467af5e635cb
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2012-r13i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/d8b500a0-dc28-37ba-b5d0-d9c5215e684f
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2012-r13i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/594b1b75-83a7-3b54-a51a-06d6a98c6063
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2012-r13i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/11b79757-0b63-3b3f-ba6f-a6d834450481
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2012-r13i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/9528f0e0-aba5-31f8-8512-9079e5820e4c
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2012-r13i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/bf920bcf-f2ff-3d40-b2ef-d4c421d90b39
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1995-r3i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/d8dfeb68-9c8b-32d2-970a-57f8c87f8275
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1995-r3i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/dcc4a3ef-8e1c-37f9-b62b-115c67a67441
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1995-r3i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/d59ba230-464e-37a6-9fe0-844d5ec794f2
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1995-r3i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/260df760-a4da-3ca6-a0f8-e56922f990a1
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1995-r3i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/e0d2f259-577d-3764-840c-0771d6fd2021
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1989-r14i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/ed495fc1-3739-32aa-8a6a-27f7b1301a01
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1989-r14i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/87b7cdd4-0223-3c41-8d48-f7e563852020
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1989-r14i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/1cf71802-6733-3e45-802f-fb77fc4efbe2
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1989-r14i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/d680c813-8362-3142-b836-97df4fcc116e
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1989-r14i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/99f13c6f-98fa-3489-befa-084334fa7bcd
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2011-r14i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/085246d0-cbf4-3415-93c8-e54f877386b9
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2011-r14i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/16832135-ace2-30c7-9f45-c2eff447c5e9
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2011-r14i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/20c3def0-e508-32e7-a3e6-51989dfb1b1e
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2011-r14i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/339f021f-f02f-3bf4-920d-9010f2fdb477
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2011-r14i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/ed2bffba-2020-3c80-807f-8e15473ea28b
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1972-r13i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/aee1a859-9b89-3e5d-b33e-f8ad7cbbeea5
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1972-r13i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/69505ac7-2681-3218-9d23-dd4e05b3a1f1
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1972-r13i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/77750d3b-0a1f-386f-8a6f-da3dcd6b781d
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1972-r13i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/52c4ba18-5c48-32a3-be79-bed3919faeda
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1972-r13i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/b3970dd0-07d7-343b-b4a7-1a26fa7634e2
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2019-r4i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/97251ff6-f936-39e8-ab02-8b16d17dc02e
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2019-r4i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/01dbc718-9d0a-3c81-9627-9c6a60d877a2
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2019-r4i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/56ffb8d7-4f2e-3c96-87f9-89e93a43347e
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2019-r4i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/dbc0886b-c8d7-3c8b-bf1c-086eb7d98df2
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2019-r4i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/fd90e73e-5c4f-3da6-8d62-58c45e319750
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1989-r16i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/ccd97c4e-d311-3a09-bd26-042689a1730c
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1989-r16i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/92d0a411-c454-3a33-a24e-c7896a4c380b
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1989-r16i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/527bf7e3-e129-359f-8105-43b8f4487e24
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1989-r16i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/ebd54fbf-a720-38d5-aa99-8f6eed897fff
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1989-r16i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/98aa7a15-7c9f-360f-81be-e241326477cb
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2002-r6i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/8792d90d-4852-3acb-ad99-49571940ad50
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2002-r6i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/8bd29b36-88e1-369b-8d4c-dd5595d9bf64
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2002-r6i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/56ff5966-0e41-3ca6-bfde-b8065194f4e1
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2002-r6i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/2f866732-2874-32c9-9262-7429732f5a2a
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2002-r6i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/f5a58059-a3a6-3601-a30e-2b08feddf7e7
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1990-r14i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/17d82de5-9b4c-39d4-a0d3-05620e063753
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1990-r14i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/fdd6b86e-c658-3922-b458-e44da139231f
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1990-r14i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/ed9a6326-8088-3f5e-bcfc-4d6181304f8d
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1990-r14i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/2e14459f-94ce-38c6-8c6c-9997ace19425
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1990-r14i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/b4190f89-e172-3f05-9efb-5ff845bb6544
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1974-r4i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/3758a149-d93f-399c-8c6b-3d0ab460cd95
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1974-r4i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/ae91728a-8aa6-3856-83e7-f1c04b4ba494
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1974-r4i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/9da6a8d5-39ad-37a6-8a85-f613cfd47409
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1974-r4i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/c4bd2f1b-4e3c-33f2-94ad-ecf26692c028
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1974-r4i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/c651a687-50f0-3031-aeca-3d3ac4c0515d
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1968-r16i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/9afb0fe8-a541-3cd7-843b-c49144048557
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1968-r16i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/057ef1b5-7b51-3e2a-a928-6dab528335fb
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1968-r16i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/91d27567-1a3c-3243-81e5-404e5966913f
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1968-r16i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/24946bda-6ad2-3002-a845-073dd86ffd24
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1968-r16i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/43aa8a53-d931-3303-933c-687c89fbfb92
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2021-r15i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/f422e39a-4e52-3c88-a7b0-453dfc5dd258
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2021-r15i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/a716ea17-40f3-3c64-86df-49b8ecc2f644
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2021-r15i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/571e6d58-87ed-3c2f-8ebf-a9bee5a6d094
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2021-r15i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/49a7475a-86c0-342b-911d-59a7a18f5300
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2021-r15i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/17c4a90b-78f0-319a-8354-330415a6bd9e
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1993-r13i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/39a63e4e-288f-3de8-81f8-b3c5d4663c46
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1993-r13i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/f5013c6a-f083-36f0-a6dd-eb262bde7765
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1993-r13i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/acdee8af-e678-3aa3-b96b-a68bb2364a51
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1993-r13i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/2469890d-2c98-312c-b636-2b820b2a45a5
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1993-r13i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/2afa4836-0481-329f-91c8-213dcf409dc5
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2011-r5i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/5211d62d-4b0c-3e54-8e4d-686472a1b7f6
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2011-r5i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/9e42832b-a63c-3b22-be8a-43d52ec38135
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2011-r5i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/6371fd7d-0be7-3bfb-8637-2d3489cd6928
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2011-r5i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/a7a67fd6-03b8-3662-aebd-5d9e10b39989
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2011-r5i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/bb4c4f1a-9421-3f25-8010-44cb1b44669e
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2010-r4i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/fa6de867-9fae-3070-b637-c6c1d1282c73
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2010-r4i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/f8cbefc5-ca87-33f5-8256-6e7c0b3e1922
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2010-r4i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/3c849a5a-0c62-35cb-aab6-4326bc87ebc7
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2010-r4i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/0fa447dd-b249-38a9-bfc2-a8ee8de1f708
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2010-r4i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/54660993-0940-35cc-827f-6943e0ed3de1
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1965-r12i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/0d438607-bab1-3cfb-9546-09796b7b495d
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1965-r12i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/4936975b-33c9-3afe-9bb3-92685aac82e5
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1965-r12i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/0f7c3fb9-777e-34a9-914c-d37c8c27ee3c
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1965-r12i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/b1566301-14cc-3452-8947-5d5612e6f54e
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1965-r12i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/413eb8a9-00dd-311f-bf26-17a24db194c6
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1966-r13i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/b1a6fa53-9cc2-3e17-a5fd-fe64cad2c63a
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1966-r13i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/a1174012-c80c-399d-b9c1-57cd0d60413f
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1966-r13i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/112b223a-befb-3af5-8498-574ee16b72f7
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1966-r13i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/da8bbfe2-f218-30ad-9447-3b72be740a42
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1966-r13i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/34ce33ac-f7ca-339a-8075-59efe30eb2f4
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1981-r5i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/18e25a3d-774f-3d11-9ca9-4537bc9f5700
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1981-r5i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/919667c4-1c8c-3172-afe0-9d0a4539605e
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1981-r5i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/ec35daad-01d2-303f-a6a8-57a27e85405b
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1981-r5i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/3e9ffe53-88d0-39a8-b2be-b54227273329
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1981-r5i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/64287f78-eaf6-3a40-bb7e-a36b56b25cb4
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1976-r6i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/d8c221ee-7e9b-378b-a6c6-fb2fa7acd6f3
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1976-r6i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/ae5567f3-9be4-36ef-b989-8cd86c6d73c8
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1976-r6i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/3eed9edb-9858-3392-af30-b59fb918d8f0
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1976-r6i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/997b1897-6c05-3427-94ad-782b3fa92e12
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s1976-r6i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/5986703a-bda8-335b-bf4e-a1217b7b29e6
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2006-r9i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/9168718d-f291-3e8a-a206-c8f052ac1f39
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2006-r9i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/c7162c69-5c3d-3396-8c53-45ca0df576cb
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2006-r9i1p1f1.Amon.tas.gn.v20220126,hdl:21.14100/08cdd910-e5db-37a0-b4c3-3cd8548788a4
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2006-r9i1p1f1.Amon.psl.gn.v20220126,hdl:21.14100/0981d3c0-b56a-3484-a773-384e35f3c3a2
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2006-r9i1p1f1.Amon.pr.gn.v20220126,hdl:21.14100/85e074d7-d5f9-3e56-a5cd-35bd72936ffc
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2011-r15i1p1f1.day.tasmin.gn.v20220126,hdl:21.14100/d6210e1a-45b7-3b74-b633-dd9b93b40d7e
CMIP6.DCPP.DWD.MPI-ESM1-2-LR.dcppA-hindcast.s2011-r15i1p1f1.day.tasmax.gn.v20220126,hdl:21.14100/a462bcc8-d3d0-3ebf-96d5-360cc4841c73
